relseconds,data
353.438,2099.370849609375
353.749,2099.370849609375
354.05,2099.370849609375
354.351,2093.380859375
354.653,2092.015869140625
354.955,2090.505615234375
355.257,2089.18505859375
355.566,2087.858642578125
355.867,2087.858642578125
356.168,2087.858642578125
356.469,2087.858642578125
356.77,2087.858642578125
357.071,2087.858642578125
357.372,2087.858642578125
357.679,2087.858642578125
357.981,2087.858642578125
358.282,2075.279052734375
358.602,2073.817138671875
358.878,2070.5654296875
359.179,2068.74755859375
359.481,2067.096435546875
359.789,2065.515869140625
360.091,2065.515869140625
360.392,2062.500732421875
360.694,2060.878662109375
360.996,2059.0234375
361.297,2059.0234375
361.598,2059.0234375
361.905,2059.0234375
362.207,2059.0234375
362.508,2059.0234375
362.809,2059.0234375
363.138,2059.0234375
363.448,2059.0234375
363.758,2059.0234375
364.181,2059.0234375
364.507,2059.0234375
364.783,2039.660888671875
365.084,2038.11865234375
365.386,2036.784423828125
365.688,2035.2587890625
365.99,2033.798095703125
366.298,2033.798095703125
366.599,2033.798095703125
366.9,2033.798095703125
367.201,2033.798095703125
367.502,2033.798095703125
367.803,2033.798095703125
368.104,2033.798095703125
368.411,2022.39599609375
368.712,2022.39599609375
369.035,2020.39306640625
369.31,2018.155029296875
369.612,2016.905029296875
369.913,2015.41455078125
370.215,2015.41455078125
370.522,2012.46630859375
370.823,2012.46630859375
371.124,2009.48876953125
371.426,2009.48876953125
371.727,2009.48876953125
372.028,2009.48876953125
372.329,2009.48876953125
372.636,2009.48876953125
372.937,2009.48876953125
373.247,2009.48876953125
373.557,2009.48876953125
373.867,2009.48876953125
374.177,2009.48876953125
374.478,2009.48876953125
374.785,1989.411865234375
375.086,1989.411865234375
375.387,1986.6474609375
375.689,1985.498779296875
375.991,1984.356689453125
376.293,1983.24169921875
376.595,1983.24169921875
376.902,1983.24169921875
377.204,1983.24169921875
377.505,1983.24169921875
