#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 16382, 1,KE9ERI,    96.84, -93,  12, 6,  drogue,  -20.59,  63111.00, 3818.65, 2906.01,   -5.14, 40.5, 4.11, 0.00, 3.95, -10.37,  -0.61,  -0.39, -42.30,  13.06, -15.26,  -0.21,  -0.31,  -0.04, -88.00, 8.13, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0541881,-103.5310683,  4055.0, 2026,  6, 19,  0, 34,  3,      833,     3271, 333,  75,   0.9,   0.5,   0.8,  0, 38, 38, 38, 35,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0, 31, 31,  0, 33,  0,  0, 29, 34
6, 16382, 1,KE9ERI,    96.84, -93,   5, 6,  drogue,  -20.59,  63111.00, 3818.65, 2906.01,   -5.14, 40.5, 4.11, 0.00, 3.95, -10.37,  -0.61,  -0.39, -42.30,  13.06, -15.26,  -0.21,  -0.31,  -0.04, -88.00, 8.13, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0541881,-103.5310683,  4055.0, 2026,  6, 19,  0, 34,  3,      833,     3271, 333,  75,   0.9,   0.5,   0.8,  0, 38, 38, 38, 35,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0, 31, 31,  0, 33,  0,  0, 29, 34
6, 16382, 1,KE9ERI,    97.22, -95,   8, 6,  drogue,  -19.61,  63145.00, 3814.50, 2901.86,   -5.48, 40.5, 4.11, 0.00, 3.95,  -9.99,  -0.83,   0.25, -89.72, -10.62, -12.82,  -0.16,  -0.40,  -0.31, -97.00, 8.13, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0541881,-103.5310683,  4055.0, 2026,  6, 19,  0, 34,  3,      833,     3271, 333,  75,   0.9,   0.5,   0.8,  0, 38, 38, 38, 35,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0, 31, 31,  0, 33,  0,  0, 29, 34
6, 16382, 1,KE9ERI,    97.25, -94,   9, 6,  drogue,  -19.61,  63145.00, 3814.50, 2901.86,   -5.48, 40.5, 4.11, 0.00, 3.95,  -9.99,  -0.83,   0.25, -89.72, -10.62, -12.82,  -0.16,  -0.40,  -0.31, -97.00, 8.14, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0541881,-103.5310683,  4055.0, 2026,  6, 19,  0, 34,  3,      833,     3271, 333,  75,   0.9,   0.5,   0.8,  0, 38, 38, 38, 35,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0, 31, 31,  0, 33,  0,  0, 29, 34
6, 16382, 1,KE9ERI,    97.85, -93,   7, 6,  drogue,  -19.61,  63145.00, 3814.50, 2901.86,   -5.48, 40.5, 4.11, 0.00, 3.95,  -9.99,  -0.83,   0.25, -89.72, -10.62, -12.82,  -0.16,  -0.40,  -0.31, -97.00, 8.14, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0541471,-103.5310823,  4050.0, 2026,  6, 19,  0, 34,  4,      830,     3265, 333,  75,   1.0,   0.5,   0.8, 33, 34, 29, 34,  0,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0, 29, 29,  0, 31,  0,  0, 26, 32
6, 16382, 1,KE9ERI,    97.85, -93,   9, 6,  drogue,  -19.61,  63145.00, 3814.50, 2901.86,   -5.48, 40.5, 4.11, 0.00, 3.95,  -9.99,  -0.83,   0.25, -89.72, -10.62, -12.82,  -0.16,  -0.40,  -0.31, -97.00, 8.14, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0541471,-103.5310823,  4050.0, 2026,  6, 19,  0, 34,  4,      830,     3265, 333,  75,   1.0,   0.5,   0.8, 33, 34, 29, 34,  0,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0, 29, 29,  0, 31,  0,  0, 26, 32
6, 16382, 1,KE9ERI,    98.23, -93,  12, 6,  drogue,  -19.12,  63192.00, 3808.76, 2896.12,   -5.83, 40.5, 4.11, 0.00, 3.95,  -9.57,   0.02,  -0.48, -50.66,  16.17,   6.53,  -0.16,  -0.08,  -0.43, -96.00, 8.14, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0541471,-103.5310823,  4050.0, 2026,  6, 19,  0, 34,  4,      830,     3265, 333,  75,   1.0,   0.5,   0.8, 33, 34, 29, 34,  0,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0, 29, 29,  0, 31,  0,  0, 26, 32
6, 16382, 1,KE9ERI,    98.26, -93,   7, 6,  drogue,  -19.12,  63192.00, 3808.76, 2896.12,   -5.83, 40.5, 4.11, 0.00, 3.95,  -9.57,   0.02,  -0.48, -50.66,  16.17,   6.53,  -0.16,  -0.08,  -0.43, -96.00, 8.13, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0541471,-103.5310823,  4050.0, 2026,  6, 19,  0, 34,  4,      830,     3265, 333,  75,   1.0,   0.5,   0.8, 33, 34, 29, 34,  0,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0, 29, 29,  0, 31,  0,  0, 26, 32
6, 16382, 1,KE9ERI,    98.84, -89,   6, 6,  drogue,  -19.12,  63192.00, 3808.76, 2896.12,   -5.83, 40.5, 4.11, 0.00, 3.95,  -9.57,   0.02,  -0.48, -50.66,  16.17,   6.53,  -0.16,  -0.08,  -0.43, -96.00, 8.13, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0541195,-103.5311010,  4043.0, 2026,  6, 19,  0, 34,  5,      828,     3258, 333,  75,   0.9,   0.5,   0.8, 34, 35, 30, 35, 30,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 25,  0,  0, 29, 27
6, 16382, 1,KE9ERI,    98.84, -90,   8, 6,  drogue,  -19.12,  63192.00, 3808.76, 2896.12,   -5.83, 40.5, 4.11, 0.00, 3.95,  -9.57,   0.02,  -0.48, -50.66,  16.17,   6.53,  -0.16,  -0.08,  -0.43, -96.00, 8.13, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0541195,-103.5311010,  4043.0, 2026,  6, 19,  0, 34,  5,      828,     3258, 333,  75,   0.9,   0.5,   0.8, 34, 35, 30, 35, 30,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 25,  0,  0, 29, 27
6, 16382, 1,KE9ERI,    99.24, -94,   7, 6,  drogue,  -19.12,  63245.00, 3802.30, 2889.66,   -5.67, 40.5, 4.11, 0.00, 3.95,  -9.42,   0.51,  -0.57,  35.83,   1.34,   6.16,  -0.21,  -0.10,  -0.35, -84.00, 8.13, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0541195,-103.5311010,  4043.0, 2026,  6, 19,  0, 34,  5,      828,     3258, 333,  75,   0.9,   0.5,   0.8, 34, 35, 30, 35, 30,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 25,  0,  0, 29, 27
6, 16382, 1,KE9ERI,    99.27, -93,   7, 6,  drogue,  -19.12,  63245.00, 3802.30, 2889.66,   -5.67, 40.5, 4.11, 0.00, 3.95,  -9.42,   0.51,  -0.57,  35.83,   1.34,   6.16,  -0.21,  -0.10,  -0.35, -84.00, 8.14, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0541195,-103.5311010,  4043.0, 2026,  6, 19,  0, 34,  5,      828,     3258, 333,  75,   0.9,   0.5,   0.8, 34, 35, 30, 35, 30,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 25,  0,  0, 29, 27
6, 16382, 1,KE9ERI,    99.87, -88,   7, 6,  drogue,  -19.12,  63245.00, 3802.30, 2889.66,   -5.67, 40.5, 4.11, 0.00, 3.95,  -9.42,   0.51,  -0.57,  35.83,   1.34,   6.16,  -0.21,  -0.10,  -0.35, -84.00, 8.14, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540945,-103.5311245,  4037.0, 2026,  6, 19,  0, 34,  6,      827,     3252, 333,  75,   0.9,   0.5,   0.7, 35, 34, 20, 30,  0,  0,  0,  0,  0, 33,  0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 31, 29,  0, 26,  0,  0, 32, 34
6, 16382, 1,KE9ERI,    99.87, -89,   6, 6,  drogue,  -19.12,  63245.00, 3802.30, 2889.66,   -5.67, 40.5, 4.11, 0.00, 3.95,  -9.42,   0.51,  -0.57,  35.83,   1.34,   6.16,  -0.21,  -0.10,  -0.35, -84.00, 8.14, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540945,-103.5311245,  4037.0, 2026,  6, 19,  0, 34,  6,      827,     3252, 333,  75,   0.9,   0.5,   0.7, 35, 34, 20, 30,  0,  0,  0,  0,  0, 33,  0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 31, 29,  0, 26,  0,  0, 32, 34
6, 16382, 1,KE9ERI,   100.25, -88,   8, 6,  drogue,  -20.59,  63284.00, 3797.54, 2884.90,   -6.06, 40.5, 4.11, 0.00, 3.95,  -9.75,   0.29,   0.11,  52.80, -21.12,  -1.77,  -0.18,  -0.29,  -0.38, -90.00, 8.14, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540945,-103.5311245,  4037.0, 2026,  6, 19,  0, 34,  6,      827,     3252, 333,  75,   0.9,   0.5,   0.7, 35, 34, 20, 30,  0,  0,  0,  0,  0, 33,  0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 31, 29,  0, 26,  0,  0, 32, 34
6, 16382, 1,KE9ERI,   100.28, -89,   7, 6,  drogue,  -20.59,  63284.00, 3797.54, 2884.90,   -6.06, 40.5, 4.11, 0.00, 3.95,  -9.75,   0.29,   0.11,  52.80, -21.12,  -1.77,  -0.18,  -0.29,  -0.38, -90.00, 8.12, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540945,-103.5311245,  4037.0, 2026,  6, 19,  0, 34,  6,      827,     3252, 333,  75,   0.9,   0.5,   0.7, 35, 34, 20, 30,  0,  0,  0,  0,  0, 33,  0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 31, 29,  0, 26,  0,  0, 32, 34
6, 16382, 1,KE9ERI,   100.86, -88,   6, 6,  drogue,  -20.59,  63284.00, 3797.54, 2884.90,   -6.06, 40.5, 4.11, 0.00, 3.95,  -9.75,   0.29,   0.11,  52.80, -21.12,  -1.77,  -0.18,  -0.29,  -0.38, -90.00, 8.12, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540699,-103.5311555,  4030.0, 2026,  6, 19,  0, 34,  7,      826,     3245, 332,  75,   0.9,   0.5,   0.7, 31, 37, 24, 20,  0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0,  0,  0, 36, 32,  0, 28,  0,  0, 34, 35
6, 16382, 1,KE9ERI,   100.86, -88,   6, 6,  drogue,  -20.59,  63284.00, 3797.54, 2884.90,   -6.06, 40.5, 4.11, 0.00, 3.95,  -9.75,   0.29,   0.11,  52.80, -21.12,  -1.77,  -0.18,  -0.29,  -0.38, -90.00, 8.12, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540699,-103.5311555,  4030.0, 2026,  6, 19,  0, 34,  7,      826,     3245, 332,  75,   0.9,   0.5,   0.7, 31, 37, 24, 20,  0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0,  0,  0, 36, 32,  0, 28,  0,  0, 34, 35
6, 16382, 1,KE9ERI,   100.86, -89,   4, 6,  drogue,  -20.59,  63284.00, 3797.54, 2884.90,   -6.06, 40.5, 4.11, 0.00, 3.95,  -9.75,   0.29,   0.11,  52.80, -21.12,  -1.77,  -0.18,  -0.29,  -0.38, -90.00, 8.12, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540699,-103.5311555,  4030.0, 2026,  6, 19,  0, 34,  7,      826,     3245, 332,  75,   0.9,   0.5,   0.7, 31, 37, 24, 20,  0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0,  0,  0, 36, 32,  0, 28,  0,  0, 34, 35
6, 16382, 1,KE9ERI,   101.26, -87,   6, 6,  drogue,  -18.63,  63343.00, 3790.36, 2877.72,   -6.11, 40.5, 4.11, 0.00, 3.95, -10.10,  -0.51,   0.64,  62.68, -10.01, -11.29,  -0.12,  -0.47,  -0.18,-102.00, 8.12, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540699,-103.5311555,  4030.0, 2026,  6, 19,  0, 34,  7,      826,     3245, 332,  75,   0.9,   0.5,   0.7, 31, 37, 24, 20,  0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0,  0,  0, 36, 32,  0, 28,  0,  0, 34, 35
6, 16382, 1,KE9ERI,   101.29, -87,   7, 6,  drogue,  -18.63,  63343.00, 3790.36, 2877.72,   -6.11, 40.5, 4.11, 0.00, 3.95, -10.10,  -0.51,   0.64,  62.68, -10.01, -11.29,  -0.12,  -0.47,  -0.18,-102.00, 8.13, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540699,-103.5311555,  4030.0, 2026,  6, 19,  0, 34,  7,      826,     3245, 332,  75,   0.9,   0.5,   0.7, 31, 37, 24, 20,  0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0,  0,  0, 36, 32,  0, 28,  0,  0, 34, 35
6, 16382, 1,KE9ERI,   101.87, -87,   5, 6,  drogue,  -18.63,  63343.00, 3790.36, 2877.72,   -6.11, 40.5, 4.11, 0.00, 3.95, -10.10,  -0.51,   0.64,  62.68, -10.01, -11.29,  -0.12,  -0.47,  -0.18,-102.00, 8.13, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540575,-103.5311916,  4024.0, 2026,  6, 19,  0, 34,  8,      826,     3239, 332,  75,   0.9,   0.5,   0.7, 37, 38, 29,  0, 26,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 31, 35,  0, 30,  0,  0, 33, 26
6, 16382, 1,KE9ERI,   101.87, -87,   6, 6,  drogue,  -18.63,  63343.00, 3790.36, 2877.72,   -6.11, 40.5, 4.11, 0.00, 3.95, -10.10,  -0.51,   0.64,  62.68, -10.01, -11.29,  -0.12,  -0.47,  -0.18,-102.00, 8.13, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540575,-103.5311916,  4024.0, 2026,  6, 19,  0, 34,  8,      826,     3239, 332,  75,   0.9,   0.5,   0.7, 37, 38, 29,  0, 26,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 31, 35,  0, 30,  0,  0, 33, 26
6, 16382, 1,KE9ERI,   102.27, -88,   7, 6,  drogue,  -20.10,  63385.00, 3785.24, 2872.60,   -7.01, 40.5, 4.11, 0.00, 3.95, -10.05,  -0.49,   0.38,  -6.29, -11.17,   9.46,  -0.15,  -0.41,  -0.03, -99.00, 8.13, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540575,-103.5311916,  4024.0, 2026,  6, 19,  0, 34,  8,      826,     3239, 332,  75,   0.9,   0.5,   0.7, 37, 38, 29,  0, 26,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 31, 35,  0, 30,  0,  0, 33, 26
6, 16382, 1,KE9ERI,   102.30, -88,   9, 6,  drogue,  -20.10,  63385.00, 3785.24, 2872.60,   -7.01, 40.5, 4.11, 0.00, 3.95, -10.05,  -0.49,   0.38,  -6.29, -11.17,   9.46,  -0.15,  -0.41,  -0.03, -99.00, 8.12, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540575,-103.5311916,  4024.0, 2026,  6, 19,  0, 34,  8,      826,     3239, 332,  75,   0.9,   0.5,   0.7, 37, 38, 29,  0, 26,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 31, 35,  0, 30,  0,  0, 33, 26
6, 16382, 1,KE9ERI,   102.88, -99,   9, 6,  drogue,  -20.10,  63385.00, 3785.24, 2872.60,   -7.01, 40.5, 4.11, 0.00, 3.95, -10.05,  -0.49,   0.38,  -6.29, -11.17,   9.46,  -0.15,  -0.41,  -0.03, -99.00, 8.12, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540577,-103.5312260,  4018.0, 2026,  6, 19,  0, 34,  9,      827,     3234, 332,  75,   0.9,   0.4,   0.7, 33, 29, 31, 34,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0, 23, 30,  0, 21,  0,  0, 23, 32
6, 16382, 1,KE9ERI,   102.88, -94,   6, 6,  drogue,  -20.10,  63385.00, 3785.24, 2872.60,   -7.01, 40.5, 4.11, 0.00, 3.95, -10.05,  -0.49,   0.38,  -6.29, -11.17,   9.46,  -0.15,  -0.41,  -0.03, -99.00, 8.12, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540577,-103.5312260,  4018.0, 2026,  6, 19,  0, 34,  9,      827,     3234, 332,  75,   0.9,   0.4,   0.7, 33, 29, 31, 34,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0, 23, 30,  0, 21,  0,  0, 23, 32
6, 16382, 1,KE9ERI,   103.28, -87,   6, 6,  drogue,  -18.63,  63447.00, 3777.70, 2865.06,   -6.70, 40.5, 4.11, 0.00, 3.95, -10.36,  -0.27,   0.24, -37.41,  -3.85, -11.66,  -0.19,  -0.39,  -0.14, -93.00, 8.12, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540577,-103.5312260,  4018.0, 2026,  6, 19,  0, 34,  9,      827,     3234, 332,  75,   0.9,   0.4,   0.7, 33, 29, 31, 34,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0, 23, 30,  0, 21,  0,  0, 23, 32
6, 16382, 1,KE9ERI,   103.31, -87,  10, 6,  drogue,  -18.63,  63447.00, 3777.70, 2865.06,   -6.70, 40.5, 4.11, 0.00, 3.95, -10.36,  -0.27,   0.24, -37.41,  -3.85, -11.66,  -0.19,  -0.39,  -0.14, -93.00, 8.14, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540577,-103.5312260,  4018.0, 2026,  6, 19,  0, 34,  9,      827,     3234, 332,  75,   0.9,   0.4,   0.7, 33, 29, 31, 34,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0, 23, 30,  0, 21,  0,  0, 23, 32
6, 16382, 1,KE9ERI,   103.89, -99,  14, 6,  drogue,  -18.63,  63447.00, 3777.70, 2865.06,   -6.70, 40.5, 4.11, 0.00, 3.95, -10.36,  -0.27,   0.24, -37.41,  -3.85, -11.66,  -0.19,  -0.39,  -0.14, -93.00, 8.14, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540625,-103.5312552,  4011.0, 2026,  6, 19,  0, 34, 10,      829,     3227, 332,  75,   0.9,   0.4,   0.7, 34, 31, 30, 35,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0, 26, 30,  0, 31,  0,  0, 25, 35
6, 16382, 1,KE9ERI,   104.29, -93,  20, 6,  drogue,  -18.63,  63513.00, 3769.68, 2857.04,   -5.11, 40.5, 4.11, 0.00, 3.95, -10.08,  -2.87,   0.31, 548.77,  10.19, -26.67,  -0.10,  -0.14,   0.20,-106.00, 8.14, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540625,-103.5312552,  4011.0, 2026,  6, 19,  0, 34, 10,      829,     3227, 332,  75,   0.9,   0.4,   0.7, 34, 31, 30, 35,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0, 26, 30,  0, 31,  0,  0, 25, 35
6, 16382, 1,KE9ERI,   104.32, -96,  14, 6,  drogue,  -18.63,  63513.00, 3769.68, 2857.04,   -5.11, 40.5, 4.11, 0.00, 3.95, -10.08,  -2.87,   0.31, 548.77,  10.19, -26.67,  -0.10,  -0.14,   0.20,-106.00, 8.15, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540625,-103.5312552,  4011.0, 2026,  6, 19,  0, 34, 10,      829,     3227, 332,  75,   0.9,   0.4,   0.7, 34, 31, 30, 35,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0, 26, 30,  0, 31,  0,  0, 25, 35
6, 16382, 1,KE9ERI,   104.85, -92,   8, 6,  drogue,  -18.63,  63513.00, 3769.68, 2857.04,   -5.11, 40.5, 4.11, 0.00, 3.95, -10.08,  -2.87,   0.31, 548.77,  10.19, -26.67,  -0.10,  -0.14,   0.20,-106.00, 8.15, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540834,-103.5312756,  4004.0, 2026,  6, 19,  0, 34, 11,      832,     3221, 332,  75,   0.9,   0.5,   0.7, 34, 31, 30, 35,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0, 26, 30,  0, 31,  0,  0, 25, 35
6, 16382, 1,KE9ERI,   104.85, -91,   8, 6,  drogue,  -18.63,  63513.00, 3769.68, 2857.04,   -5.11, 40.5, 4.11, 0.00, 3.95, -10.08,  -2.87,   0.31, 548.77,  10.19, -26.67,  -0.10,  -0.14,   0.20,-106.00, 8.15, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540834,-103.5312756,  4004.0, 2026,  6, 19,  0, 34, 11,      832,     3221, 332,  75,   0.9,   0.5,   0.7, 34, 31, 30, 35,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0, 26, 30,  0, 31,  0,  0, 25, 35
6, 16382, 1,KE9ERI,   105.30,-101,  13, 6,  drogue,  -20.10,  63539.00, 3766.52, 2853.88,   -6.19, 40.4, 4.11, 0.00, 3.95, -10.77,   0.21,   0.09, -32.96, -24.78, -19.53,  -0.10,  -0.39,   0.07,-112.00, 8.15, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540834,-103.5312756,  4004.0, 2026,  6, 19,  0, 34, 11,      832,     3221, 332,  75,   0.9,   0.5,   0.7, 34, 31, 30, 35,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0, 26, 30,  0, 31,  0,  0, 25, 35
6, 16382, 1,KE9ERI,   105.33, -99,  15, 6,  drogue,  -20.10,  63539.00, 3766.52, 2853.88,   -6.19, 40.4, 4.11, 0.00, 3.95, -10.77,   0.21,   0.09, -32.96, -24.78, -19.53,  -0.10,  -0.39,   0.07,-112.00, 8.12, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540834,-103.5312756,  4004.0, 2026,  6, 19,  0, 34, 11,      832,     3221, 332,  75,   0.9,   0.5,   0.7, 34, 31, 30, 35,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0, 26, 30,  0, 31,  0,  0, 25, 35
6, 16382, 1,KE9ERI,   105.86, -94,   8, 6,  drogue,  -20.10,  63539.00, 3766.52, 2853.88,   -6.19, 40.4, 4.11, 0.00, 3.95, -10.77,   0.21,   0.09, -32.96, -24.78, -19.53,  -0.10,  -0.39,   0.07,-112.00, 8.12, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540834,-103.5312756,  4004.0, 2026,  6, 19,  0, 34, 11,      832,     3221, 332,  75,   0.9,   0.5,   0.7, 34, 33, 34, 37, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0, 27, 22,  0, 33,  0,  0, 30, 38
6, 16382, 1,KE9ERI,   105.86, -93,  10, 6,  drogue,  -20.10,  63539.00, 3766.52, 2853.88,   -6.19, 40.4, 4.11, 0.00, 3.95, -10.77,   0.21,   0.09, -32.96, -24.78, -19.53,  -0.10,  -0.39,   0.07,-112.00, 8.12, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540834,-103.5312756,  4004.0, 2026,  6, 19,  0, 34, 11,      832,     3221, 332,  75,   0.9,   0.5,   0.7, 34, 33, 34, 37, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0, 27, 22,  0, 33,  0,  0, 30, 38
6, 16382, 1,KE9ERI,   106.31, -91,   5, 6,  drogue,  -22.56,  63595.00, 3759.72, 2847.08,   -6.92, 40.4, 4.11, 0.00, 3.95, -11.27,   0.09,  -0.32, -96.74,   7.51,  10.68,  -0.17,  -0.34,  -0.35,-105.00, 8.12, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540834,-103.5312756,  4004.0, 2026,  6, 19,  0, 34, 11,      832,     3221, 332,  75,   0.9,   0.5,   0.7, 34, 33, 34, 37, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0, 27, 22,  0, 33,  0,  0, 30, 38
6, 16382, 1,KE9ERI,   106.34, -91,   9, 6,  drogue,  -22.56,  63595.00, 3759.72, 2847.08,   -6.92, 40.4, 4.11, 0.00, 3.95, -11.27,   0.09,  -0.32, -96.74,   7.51,  10.68,  -0.17,  -0.34,  -0.35,-105.00, 8.13, 0.00, 0.00, 0.00, 7.85, 1, 1, 15,  31.0540834,-103.5312756,  4004.0, 2026,  6, 19,  0, 34, 11,      832,     3221, 332,  75,   0.9,   0.5,   0.7, 34, 33, 34, 37, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0, 27, 22,  0, 33,  0,  0, 30, 38
