relseconds,roll,pitch,yaw
62.043,-1.6023526191711426,4.266953945159912,20.555301666259766
62.344,-1.6023526191711426,4.266953945159912,20.555301666259766
62.645,-1.6023526191711426,4.266953945159912,20.555301666259766
62.946,-1.6023526191711426,4.266953945159912,20.555301666259766
63.247,-1.6023526191711426,4.266953945159912,20.555301666259766
63.554,-1.4170074462890625,4.31589412689209,21.05721664428711
63.856,-1.4170074462890625,4.31589412689209,21.05721664428711
64.157,-1.4785912036895752,4.3554277420043945,21.172378540039062
64.459,-1.3752644062042236,4.327043533325195,21.19418716430664
64.761,-1.4592716693878174,4.307361602783203,21.26190185546875
65.063,-1.4679542779922485,4.403377532958984,21.301755905151367
65.384,-1.4759160280227661,4.361306190490723,21.372074127197266
65.666,-1.4690247774124146,4.3329596519470215,21.45294189453125
65.968,-1.4690247774124146,4.3329596519470215,21.45294189453125
66.269,-1.4547252655029297,4.282748222351074,21.504274368286133
66.571,-1.4547252655029297,4.282748222351074,21.504274368286133
66.872,-1.4547252655029297,4.282748222351074,21.504274368286133
67.173,-1.4547252655029297,4.282748222351074,21.504274368286133
67.474,-1.4547252655029297,4.282748222351074,21.504274368286133
67.781,-1.4547252655029297,4.282748222351074,21.504274368286133
68.083,-1.4547252655029297,4.282748222351074,21.504274368286133
68.384,-1.4547252655029297,4.282748222351074,21.504274368286133
68.685,-1.4245718717575073,4.304023742675781,21.84964370727539
68.996,-1.4133468866348267,4.337765216827393,21.90997886657715
69.306,-1.4133468866348267,4.337765216827393,21.90997886657715
69.616,-1.4133468866348267,4.337765216827393,21.90997886657715
70.039,-1.4133468866348267,4.337765216827393,21.90997886657715
70.34,-1.4133468866348267,4.337765216827393,21.90997886657715
70.641,-1.411242127418518,4.3659281730651855,22.243074417114258
70.943,-1.5151422023773193,4.372710227966309,22.26692771911621
71.245,-1.4639270305633545,4.382977485656738,22.30390739440918
71.547,-1.4925460815429688,4.268244743347168,22.344327926635742
71.849,-1.4925460815429688,4.268244743347168,22.344327926635742
72.156,-1.4925460815429688,4.268244743347168,22.344327926635742
72.458,-1.4925460815429688,4.268244743347168,22.344327926635742
72.759,-1.4925460815429688,4.268244743347168,22.344327926635742
73.06,-1.4925460815429688,4.268244743347168,22.344327926635742
73.361,-1.4925460815429688,4.268244743347168,22.344327926635742
73.662,-1.4545466899871826,4.321887969970703,22.778806686401367
73.964,-1.4247937202453613,4.3493266105651855,22.769716262817383
74.272,-1.549010992050171,4.312276840209961,22.843231201171875
74.574,-1.549010992050171,4.312276840209961,22.843231201171875
74.875,-1.5035840272903442,4.354169845581055,22.922346115112305
75.177,-1.5000808238983154,4.354540824890137,22.960874557495117
75.479,-1.4110267162322998,4.3170552253723145,23.03936004638672
75.781,-1.498761534690857,4.277194976806641,23.052560806274414
76.083,-1.498761534690857,4.277194976806641,23.052560806274414
76.39,-1.3094953298568726,4.385808944702148,23.25128936767578
76.692,-1.3094953298568726,4.385808944702148,23.25128936767578
76.993,-1.3094953298568726,4.385808944702148,23.25128936767578
77.294,-1.3094953298568726,4.385808944702148,23.25128936767578
77.595,-1.3094953298568726,4.385808944702148,23.25128936767578
77.896,-1.3094953298568726,4.385808944702148,23.25128936767578
78.197,-1.3094953298568726,4.385808944702148,23.25128936767578
78.505,-1.3094953298568726,4.385808944702148,23.25128936767578
78.806,-1.3094953298568726,4.385808944702148,23.25128936767578
79.116,-1.5560283660888672,4.340693950653076,23.545082092285156
79.426,-1.5560283660888672,4.340693950653076,23.545082092285156
79.736,-1.5560283660888672,4.340693950653076,23.545082092285156
80.046,-1.5560283660888672,4.340693950653076,23.545082092285156
80.347,-1.5560283660888672,4.340693950653076,23.545082092285156
80.655,-1.5351239442825317,4.290609836578369,23.794147491455078
80.956,-1.5351239442825317,4.290609836578369,23.794147491455078
81.257,-1.5023897886276245,4.265735149383545,23.879581451416016
81.559,-1.3859840631484985,4.387022018432617,23.959400177001953
81.861,-1.3859840631484985,4.387022018432617,23.959400177001953
82.162,-1.3859840631484985,4.387022018432617,23.959400177001953
82.463,-1.3859840631484985,4.387022018432617,23.959400177001953
82.77,-1.3859840631484985,4.387022018432617,23.959400177001953
83.071,-1.3859840631484985,4.387022018432617,23.959400177001953
83.372,-1.3859840631484985,4.387022018432617,23.959400177001953
83.673,-1.3859840631484985,4.387022018432617,23.959400177001953
83.974,-1.5836838483810425,4.28633451461792,24.398454666137695
84.276,-1.39472234249115,4.416378498077393,24.403663635253906
84.597,-1.5280654430389404,4.249966144561768,24.480464935302734
84.879,-1.6407891511917114,4.275742530822754,24.548898696899414
85.181,-1.6407891511917114,4.275742530822754,24.548898696899414
85.482,-1.6136455535888672,4.209926605224609,24.656755447387695
85.784,-1.381523609161377,4.387772083282471,24.701234817504883
86.086,-1.551369071006775,4.290483474731445,24.74874496459961
86.388,-1.3310978412628174,4.3702192306518555,24.782075881958008
86.69,-1.5477203130722046,4.293623447418213,24.861759185791016
86.998,-1.5477203130722046,4.293623447418213,24.861759185791016
87.3,-1.5477203130722046,4.293623447418213,24.861759185791016
87.601,-1.5477203130722046,4.293623447418213,24.861759185791016
87.902,-1.5477203130722046,4.293623447418213,24.861759185791016
88.203,-1.5477203130722046,4.293623447418213,24.861759185791016
88.504,-1.5477203130722046,4.293623447418213,24.861759185791016
88.805,-1.5477203130722046,4.293623447418213,24.861759185791016
89.247,-1.412795066833496,4.375984191894531,25.31766700744629
89.557,-1.412795066833496,4.375984191894531,25.31766700744629
89.867,-1.412795066833496,4.375984191894531,25.31766700744629
90.168,-1.412795066833496,4.375984191894531,25.31766700744629
90.469,-1.412795066833496,4.375984191894531,25.31766700744629
90.779,-1.4775571823120117,4.309309959411621,25.57754135131836
91.054,-1.4149190187454224,4.327357292175293,25.644874572753906
